D A T E,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량,거래량
7/19/2013 12:00:00 AM,5731595,122541,519837,,,,,,,311623,65,,2,,,,1326,,2823,1629,,,,,,237355,,,,323,290,7166,,,909,,,,,,
7/26/2013 12:00:00 AM,3264495,87491,595500,,,,,,,343805,67,,21195,,,,1146,,998,3221,,,,,,558660,,,,67,21,26467,,,19,,,,,,
8/2/2013 12:00:00 AM,5273588,1066492,597899,,,,,,,344840,218,,1427,,,,1604,,8204,7376,,,,,,582667,,,,86,97,322401,,,408,,,,,,
8/9/2013 12:00:00 AM,6086778,368475,1010059,,,,,,,100612,182,,27437,,,,27664,,11713,30289,,,,,,212991,,,,1,5,36414,,,97,,,,,,
8/16/2013 12:00:00 AM,6016563,49891,1020570,,,,,,,114244,181,,579,,,,1945,,4468,1321,,,,,,391199,,,,20791,87,342119,,,183,,,,,,
8/23/2013 12:00:00 AM,9433843,71641,1216097,,,,,,,92781,126,,1811,,,,2781,,4026,3344,,,,,,337812,,,,4,110,31056,,,202,,,,,,
8/30/2013 12:00:00 AM,10153718,116248,1542986,,,,,,,202510,278,,25920,,,,2555,,17311,10399,,,,,,659213,,,,46575,1651,50512,,,327,,,,,,
9/6/2013 12:00:00 AM,10301496,104437,1853983,,,,,,,309928,1,,73563,,,,2001,,6840,6998,,,,,,626227,,,,33,18,36905,,,80,,,,,,
9/13/2013 12:00:00 AM,14426761,106696,2399211,,,,,,,96622,376,,5998,,,,35410,,1673,2481,,,,,,474853,,,,69,517,26514,,,90,,,,,,
9/17/2013 12:00:00 AM,10230115,155304,1163938,,,,,,,66723,211,,498,,,,847,,22692,16349,,,,,,887996,,,,27,27,31312,,,94,,,,,,
9/27/2013 12:00:00 AM,4759220,77892,465097,,,,,,,356925,822,,815,,,,3862,,8524,14706,,,,,,540359,,,,63,1275,24630,,,236,,,,,,
10/4/2013 12:00:00 AM,7362144,70515,1174249,,,,,,,250481,525,,4118,,,,2674,,12080,17432,,,,,,658628,,,,2801,17,16718,,,202,,,,,,
10/11/2013 12:00:00 AM,7949027,249014,1563171,,,,,,,166254,30,,2491,,,,6439,,2469,20179,,,,,,773515,,,,79,20,13580,,,87,,,,,,
10/18/2013 12:00:00 AM,14780739,1745683,2016470,,,,,,,264246,130,,7025,,,,15420,,3595,35965,,,,,,474015,,,,3181,128,43093,,,789,,,,,,
10/25/2013 12:00:00 AM,5220463,146096,1277336,,,,,,,74411,5020,,2247,,,,4286,,8927,11154,,,,,,172020,,,,440,76,7389,,,156,,,,,,
11/1/2013 12:00:00 AM,6045014,93533,754604,,,,,,,426086,2406,,14148,,,,1328,,2799,417828,,,,,,92223,,,,4,11,72988,,,36,,,,,,
11/8/2013 12:00:00 AM,6704807,431144,3930840,,,,,,,135476,11,,1061,,,,3509,,1604,7273,,,,,,358798,,,,1501,22,30732,,,4056,,,,,,
11/15/2013 12:00:00 AM,5334145,27474,962521,,,,,,,262506,307,,1352,,,,1673,,3332,12446,,,,,,419962,,,,104,188,24452,,,40128,,,,,,
11/22/2013 12:00:00 AM,11021466,263697,664837,,,,,,,146180,1607,,3264,,,,782,,1625,3262,,,,,,59941,,,,129,198,84987,,,57,,,,,,
11/29/2013 12:00:00 AM,7756446,175929,1982914,,,,,,,236176,311,,3713,,,,3334,,6436,13475,,,,,,501978,,,,536,121,23220,,,410,,,,,,
12/6/2013 12:00:00 AM,11570420,48979,1475777,,,,,,,108972,190,,359,,,,1991,,6271,10216,,,,,,58974,,,,216,153,19784,,,16,,,,,,
12/13/2013 12:00:00 AM,19496100,303392,2919186,,,,,,,359477,559,,1136,,,,2287,,1895,3652,,,,,,159618,,,,187,775,148698,,,44943,,,,,,
12/20/2013 12:00:00 AM,4751517,152370,770960,,,,,,,325220,2,,726,,,,380,,3255,17659,,,,,,60572,,,,37,1,21237,,,144,,,,,,
12/27/2013 12:00:00 AM,4859944,119563,1234793,,,,,,,392535,2005,,1644,,,,4532,,1173,6021,,,,,,222187,,,,8776,68,69846,,,226,,,,,,
1/3/2014 12:00:00 AM,15834965,664884,4503430,,,,,,,152243,80,,8463,,,,5709,,4404,16046,,,,,,164238,,,,136,51,49931,,,14,,,,,,
1/10/2014 12:00:00 AM,10799786,440397,2773031,,,,,,,59088,21,,26931,,,,1576,,3067,11189,,,,,,586890,,,,6172,821,17885,,,105,,,,,,
1/17/2014 12:00:00 AM,3977061,154894,934365,,,,,,,101504,188,,1859,,,,1169,,529,14986,,,,,,310684,,,,154,170,8529,,,174,,,,,,
1/24/2014 12:00:00 AM,14261844,1448827,3270790,,,,,,,89634,391,,877,,,,288,,2125,12904,,,,,,248638,,,,11938,129,23581,,,742,,,,,,
1/29/2014 12:00:00 AM,4379104,26876,791553,,,,,,,99611,11,,486,,,,1226,,3199,8190,,,,,,159244,,,,259,435,41572,,,87,,,,,,
2/7/2014 12:00:00 AM,2869795,58589,684536,,,,,,,221078,349,,13849,,,,465,,5931,5953,,,,,,45549,,,,982,71994,94015,,,48,,,,,,
2/14/2014 12:00:00 AM,6686464,53276,956120,,,,,,,137545,199,,2015,,,,379,,2008,8495,,,,,,67838,,,,10,2125,31895,,,1113,,,,,,
2/21/2014 12:00:00 AM,7028113,129205,1024299,,,,,,,109883,306,,875,,,,4523,,1611,13092,,,,,,169138,,,,37,1116,18185,,,3307,,,,,,
2/28/2014 12:00:00 AM,8241832,75243,1470736,,,,,,,105431,2085,,313087,,,,28767,,10705,36129,,,,,,158424,,,,479,822,37181,,,84,,,,,,
3/7/2014 12:00:00 AM,3941942,29082,381459,,,,,,,314694,1426,,32477,,,,1462,,4488,17642,,,,,,509257,,,,350,1488,11710,,,4504,,,,,,
3/14/2014 12:00:00 AM,9343339,153628,1414379,,,,,,,301080,92,,54519,,,,392,,778,9986,,,,,,5482316,,,,240,1028,23743,,,2562,,,,,,
3/21/2014 12:00:00 AM,14498299,24499,728187,,,,,,,283118,1324,,1172,,,,2525,,22012,9445,,,,,,36157,,,,1210,1461,11917,,,39,,,,,,
3/28/2014 12:00:00 AM,8709127,34127,1108365,,,,,,,276313,328,,22880,,,,1856,,2111,32388,,,,,,83505,,,,288,952,38250,,,131,,,,,,
4/4/2014 12:00:00 AM,12566703,30731,592860,,,,,,,231501,9136,,5901,,,,2984,,1059,8406,,,,,,155015,,,,124,288,16853,,,31,,,,,,
4/11/2014 12:00:00 AM,4663159,42829,929992,,,,,,,203570,216,,3652,,,,1003,,1257,4618,,,,,,144830,,,,206,1167,22640,,,284,,,,,,
4/18/2014 12:00:00 AM,7923176,33557,1074656,,,,,,,166100,174,,6627,,,,3740,,4797,58615,,,,,,79880,,,,846,1534,34380,,,7,,,,,,
4/25/2014 12:00:00 AM,5788093,46619,800233,,,,,,,195915,979,,5617,,,,999,,3434,18206,,,,,,612796,,,,6,261,15799,,,88,,,,,,
5/2/2014 12:00:00 AM,6653116,42854,987683,,,,,,,264610,66,,144243,,,,635,,28256,20728,,,,,,248601,,,,830,569,33244,,,720,1264,,,,,
5/9/2014 12:00:00 AM,7278978,42564,1039076,,,,,,,126850,1,,1824,,,,1746,,804,4794,,,,,,42159,,,,124,3457,17172,,,622,70,,,,,
5/16/2014 12:00:00 AM,12056385,148587,1182396,,,,,,,264887,1126,,6185,,,,20594,,8837,69773,,,,,,420585,,,,24,11230,71299,,,170,508,,,,,
5/23/2014 12:00:00 AM,5848630,72235,775742,,,,506,,,260347,55,,2538,,,,1032,,3371,6959,,,,,,361042,,,,6370,2818,45855,,,2136,262,,,,,
5/30/2014 12:00:00 AM,5120259,84462,965414,,,,25453,,,335672,95,,5770,,,,1216,,1408,30403,,,,,,741635,,,,1187,285,46156,,,879,50,,,,,
6/5/2014 12:00:00 AM,4633093,77527,975067,,,,50,,,512531,219,,11738,,,,3717,,9041,37756,,,,,,464013,,,,6446,424,98400,,,92,60,,,,,
6/13/2014 12:00:00 AM,7994281,232219,1512989,,,,20010,,,310459,124,,12948,,,,1155,,2016,4056,,,,,,128248,,,,3,1849,54760,,,434,128,,,,,
6/20/2014 12:00:00 AM,8170316,122241,1186309,,,,10,,,310524,51,,7204,,,,857,,9164,6559,,,,,,481111,,,,2729,1771,25861,,,19,6,,,,,
6/27/2014 12:00:00 AM,6777017,52965,320864,,,,10,,,329760,250,,5245,,,,20048,,6677,6083,,,,,,225997,,,,11,803,78192,,,94,536,,,,,
7/4/2014 12:00:00 AM,6888686,18302,360286,,,,22,,,168726,50,,27248,,,,380,,734,202503,,,,,,516165,,,,122,1326,24112,,,77,20062,,,,,
7/11/2014 12:00:00 AM,8749856,211994,1139000,,,,10,,,73516,680,,36774,,,,2083,,6701,58487,,,,,,138216,,,,157,728,43309,,,67,64421,,,,,
7/18/2014 12:00:00 AM,7063440,1765399,760146,,,,145,,,238729,55,,9535,,,,1392,,1272,15776,,,,,,72550,,,,1710,2117,37451,,,579,196,,,,,
7/25/2014 12:00:00 AM,6951118,1423130,1968398,,,,510,,,246207,50,,9382,,,,2069,,1956,12819,,,,,,239553,,,,45,1151,31075,,,131,109,,,,,
8/1/2014 12:00:00 AM,8854871,1038857,2421284,,,,17,,,372282,15,,11467,,,,9895,,709,38837,,,,,,278739,,,,3285,378,111079,,,2349,3400,,,,,
8/8/2014 12:00:00 AM,10888503,192596,3340501,,,,10,,,233576,207,,16935,,,,1518,,633,10052,,,,,,700999,,,,195,103,31893,,,522,2286,,,,,
8/14/2014 12:00:00 AM,5114267,314011,1086580,,,,0,,,215138,60,,22987,,,,712,,426,511636,,,,,,113034,,,,1010,15,19744,,,549,395,,,,,
8/22/2014 12:00:00 AM,14668209,241829,394399,,,,0,,,68479,11,,9936,,,,1106,,572,19807,,,,,,506725,,,,103,37,19111,,,686,605,,,,,
8/29/2014 12:00:00 AM,6392736,517295,1075577,,,,124,,,118373,449,,5454,,,,1241,,1939,17314,,,,,,767430,,,,35,346,33163,,,387,5750,,,,,
9/5/2014 12:00:00 AM,7391179,251083,1233537,,,,0,,,77756,30,,12086,,,,2531,,1224,30896,,,,,,804581,,,,1768,169,40238,,,193,2007,,,,,
9/12/2014 12:00:00 AM,11697187,577268,1174306,,,,3010,,,224555,1002,,6666,,,,694,,1997,15948,,,,,,109314,,,,300,46,15671,,,695,1036,,,,,
9/19/2014 12:00:00 AM,7372107,44612,664176,,,,0,,,268027,50,,1971,,,,52,,7351,6311,,,,,,244041,,,,1982,72,18750,,,104,1032,,,,,
9/26/2014 12:00:00 AM,6381175,266216,463691,,,,6000,,,252188,40,,13391,,,,664,,2708,28875,,,,,,231970,,,,959,68,47145,,,315,37,,,,,
10/2/2014 12:00:00 AM,19787727,790092,1653786,,,,1090,,,300932,4918,,8612,,,,561,,11443,22776,,,,,,86540,,,,1041,826,34810,,,2160,36,,,,,
10/10/2014 12:00:00 AM,13589171,211530,1276522,,,,10,,,312214,35,,38937,,,,856,,6149,8222,,,,,,448093,,,,405,1005,25668,,,230,1582,,,,,
10/17/2014 12:00:00 AM,9081370,86467,1073728,,,,100,,,225177,83,,14912,,,,1459,,1180,2035,,,,,,225546,,,,1891,12,41503,,,1167,617,,,,,
10/24/2014 12:00:00 AM,6993102,124471,1246668,,,,10,,,258485,220,,3222,,,,1504,,3006,4941,,,,,,37484,,,,1722,3280,13786,,,634,65,,,,,
10/31/2014 12:00:00 AM,7339042,477254,1680413,,,,20,,,476832,707,,1580,,,,3512,,4158,26146,,,,,,290531,,,,321,389,18082,,,687,603,,,,,
11/7/2014 12:00:00 AM,3203373,11911,249349,,,,100,,,195881,50,,4131,,,,432,,4576,10023,,,,,,298682,,,,60,1512,18885,,,226,7,,,,,
11/14/2014 12:00:00 AM,4210301,77778,478256,,,,20,,,54252,1,,2625,,,,793,,385,6983,,,,,,116351,,,,2001,88,19547,,,9,749,,,,,
11/21/2014 12:00:00 AM,4203458,45438,314273,,,,0,,,223363,62,,2635,,,,228,,1005,12052,,,,,,1646522,,,,634,993,24721,,,642,22001,,,,,
11/28/2014 12:00:00 AM,6654768,47984,471927,,,,50,,,309302,211,,5076,,,,2674,,370,12569,,,,,,788307,,,,901,86,39497,,,1436,232,,,,,
12/5/2014 12:00:00 AM,8955410,8755,679940,,,,0,,,144664,897,,8975,,,,35,,5792,34561,,,,,,462776,,,,40,86,27122,,,31511,6102,,,,,
12/12/2014 12:00:00 AM,13797237,160406,1598431,,,,89010,,,136045,309,,6540,,,,235,,333,6202,,,,,,116566,,,,111,47,28977,,,601,7,,,,,
12/19/2014 12:00:00 AM,8915087,137145,1194010,,,,101,,,33545,125,,622,,,,365,,1562,3758,,,,,,285400,,,,420,85,20182,,,380,563,,,,,
12/26/2014 12:00:00 AM,4144977,830015,900534,,,,0,,,104864,3036,,8289,,,,5593,,2430,7384,,,,,,423858,,,,496,16,45296,,,846,24,,,,,
1/2/2015 12:00:00 AM,3564651,501857,2511241,,,,28,,,244821,67,,4819,,,,1934,,1368,9180,,,,,,297088,,,,1452,105,8053,,,1124,5512,,,,,
1/9/2015 12:00:00 AM,11411616,39077,1469688,,,,0,,,221463,21,,13695,,,,4437,,1468,9097,,,,,,106687,,,,923,104,32101,,,107,29486,,,,,
1/16/2015 12:00:00 AM,10185529,330123,2610557,,,,1822,,,363394,511,,6801,,,,2399,,1073,6230,,,,,,312326,,,,151,145,12870,,,2795,5984,,,,,
1/23/2015 12:00:00 AM,11368750,953060,2572458,,,,0,,,217483,3,,22208,,,,1903,,1292,8743,,,,,,354001,,,,601,27,15379,,,410,32425,,,,,
1/30/2015 12:00:00 AM,8656579,41427,909316,,,,5503,,,216332,701,,13166,,,,1348,,932,121610,,,,,,231336,,,,548,263,7984,,,2817,2840,,,,,
2/6/2015 12:00:00 AM,7693877,131491,1010904,,,,0,,,262247,41,,4984,,,,507,,6155,485885,,,,,,87687,,,,1513,48,25044,,,5723,2467,,,,,
2/13/2015 12:00:00 AM,4931084,3203088,1085584,,,,0,,,248739,1,,8619,,,,703,,2475,37116,,,,,,63631,,,,1536,25,48905,,,135,1734,,,,,
2/17/2015 12:00:00 AM,4485826,265854,1124227,,,,4,,,203990,54,,7619,,,,1447,,15638,76228,,,,,,483548,,,,3434,2014,5005,,,848,2200,,,,,
2/27/2015 12:00:00 AM,7432229,2432945,2405775,,,,100,,,213136,16,,5213,,,,484,,1307,92790,,,,,,198097,,,,1961,34,16981,,,3057,41240,,,,,
3/6/2015 12:00:00 AM,6784804,137020,846723,,,,20000,,,290464,1493,,8860,,,,1041,,32474,66385,,,,,,208098,11418,,,12857,220,40317,,,1319,10553,,,,,
3/13/2015 12:00:00 AM,4233597,875164,1442091,,,,5842,,,211400,1,,3538,,,,825,,107261,556624,,,,,,1038454,17321,,,4192,170,9798,,,1939,13687,,,,,
3/20/2015 12:00:00 AM,7364000,134434,1707508,,,,1172,,,293101,252,,9029,,,,1123,,7102,19504,,,,,,208959,25497,,,6884,41,14662,,,1376,263609,,,,,
3/27/2015 12:00:00 AM,4875035,334933,1386092,,,,0,,,287421,412,,7908,,,,664,,2371,17091,,,,,,54288,12263,,,425,290,51983,,,224,13518,,,,,
4/3/2015 12:00:00 AM,3423364,480362,1087300,,,,0,,,286375,207,,23831,,,,1577,,1745,13533,,,,,,443326,12092,,,631,28,21700,,,461,10653,,,,,
4/10/2015 12:00:00 AM,9339582,234335,1792126,,,,0,,,249524,209,,39124,,,,1581,,305336,114880,,,,,,761668,20587,,,1297,60,21187,,,757,41498,,,,,
4/17/2015 12:00:00 AM,8658594,90196,1902447,,,,2654,,,254111,64,,7628,,,,41437,,39977,102128,,,,,,847535,8602,,,557,1014,22558,,,1846,29384,,,,,
4/24/2015 12:00:00 AM,10369654,1101668,3063376,,,,1,,,329741,321,,9887,,,,4532,,50460,548717,,,,,,388403,4002,,,2234,140,44315,,,534,4437,,,,,
4/30/2015 12:00:00 AM,7481911,327918,1067454,,,,100,,,354462,207,,6906,,,,7294,,64534,18103,,,,,,162165,4992,,,6804,521,12295,,,2665,6248,,,,,
5/8/2015 12:00:00 AM,7396077,179008,667975,,,,9862,,,195557,15,,3916,,,,792,,1207,19121,,,,,,59695,4271,,,217,109,23372,,,930,3937,,,,,
5/15/2015 12:00:00 AM,8188560,755398,2705347,,,,2634,,,241035,56,,4703,,,,3306,,33503,23882,,,,,,85293,9483,,,3522,11,17081,,,978,3464,,,,,
5/22/2015 12:00:00 AM,7939862,361434,1027262,,,,0,,,283780,7,,4519,,,,3812,,16383,22159,,,,,,192560,10214,,,238,16,26613,,,4405,6543,,,,,
5/29/2015 12:00:00 AM,5489352,786425,1587384,,,,5730,,,511617,1026,,7803,,,,514,,9374,25689,,,,,,352286,11753,,,516,102,45197,,,1909,3568,,,,,
6/5/2015 12:00:00 AM,3946319,676390,1883368,,,,0,,,263543,199,,10674,,,,1764,,5434,48016,,,,,,395133,2913,,,4126,1013,47668,,,609,11814,,,,,
6/12/2015 12:00:00 AM,5509843,727122,2562905,,,,1,,,421386,27,,2786,,,,463,,4476,44675,,,,,,173429,14249,,,901,98,47976,,,1112,8735,,,,,
6/19/2015 12:00:00 AM,4408141,363620,4915421,,,,0,,,391804,2,,304,,,,21,,6120,50093,,,,,,299061,4213,,,5013,75,38701,,,1169,1451,,,,,
6/26/2015 12:00:00 AM,4719128,74420,2728602,,,,1027,,,257613,1136,,2144,,,,1364,,3167,22499,,,,,,180824,205802,,,1910,226,42562,,,2143,5905,,,,,
7/3/2015 12:00:00 AM,3816427,131050,688023,,,,0,,,492679,704,,7288,,,,673,,4326,18289,,,,,,357353,197084,,,1184,323,41786,,,1659,39982,,,,,
7/10/2015 12:00:00 AM,6785632,100694,1607301,,,,258,,,146767,95,,6899,,,,364,,563595,55855,,,,,,247382,162115,,,1470,1,22239,,,773,36137,,,,,
7/17/2015 12:00:00 AM,4648482,228039,1209409,,,,5,,,167646,25,,7383,,,,1125,,57257,48350,,,,,,408600,142747,,,45019,687,31808,,,65,7340,,,,,
7/24/2015 12:00:00 AM,4917797,491920,2990397,,,,141,,,347032,1010,,5284,,,,356,,14520,44099,,,,,,150396,108233,,,452,21,35794,,,2675,1517,,,,,
7/31/2015 12:00:00 AM,10212211,172528,2042593,,,,0,,,373696,177,,2010,,,,125,,18040,74904,,,,,,27014,152142,,,37101,382,31903,,,61139,2954,,,,,
8/7/2015 12:00:00 AM,9808480,418587,1586863,,,,0,,,322325,941,,3620,,,,337,,1596,17646,,,,,,76549,11013,,,61,77,13784,,,2520,881,,,,,
8/13/2015 12:00:00 AM,8950719,503451,2685419,,,,293,,,479962,3362,,12179,,,,399,,2058,726509,,,,,,522271,789,,,40144,17,16854,,,13,67911,,,,,
8/21/2015 12:00:00 AM,14811919,682339,4479178,,,,611,,,270186,477,,364,,,,4590,,5191,22906,,,,,,700109,4202,,,14934,363,18324,,,888,6119,,,,,
8/28/2015 12:00:00 AM,11204663,1603810,2103471,,,,100,,,273196,2598,,1031,,,,359,,3466,54120,,,,,,75165,3902,,,259833,1074,11714,,,503,19542,,,,,
9/4/2015 12:00:00 AM,5796693,88663,1698362,,,,0,,,424038,15,,442,,,,8695,,1640,20016,,,,,,16194,1836,,,573,516,12069,,,182,15263,,,,,
9/11/2015 12:00:00 AM,5706526,294260,882798,,,,150,,,250792,95886,,1909,,,,328,,9475,14853,,,,,,374549,3093,,,197,17,19831,,,1364,1635,,,,,
9/18/2015 12:00:00 AM,7790701,910547,1817132,,,,5,,,438934,38818,,4228,,,,387,,161121,76734,,,,,,184885,1200,,,31247,386,12992,,,1867,10112,,,,,
9/25/2015 12:00:00 AM,7066136,31866,775177,,,,0,,,467398,99204,,962,,,,255,,9913,5801,,,,,,358962,1250,,,1776,83,11734,,,389,1113,,,,,
10/2/2015 12:00:00 AM,7608128,14901,1548013,,,60029,50949,,,379280,56946,,1455,,,,583,,10981,7533,,,,,,62350,601,,,294,386,2753,,,267,9316,,,,,
10/8/2015 12:00:00 AM,12072168,516177,2515482,,,40068,1,,,224846,145334,,1227,,,,1882,,1469,56815,,,,,,205242,1456,,,98433,14488,40503,,,7573,2444,,,,,
10/16/2015 12:00:00 AM,6991819,490834,1390868,,,301757,0,,,195263,56,,9375,,,,320,,24091,110184,,,,,,190386,1632,,,706,44,25475,,,150,12855,,,,,
10/23/2015 12:00:00 AM,7881236,64434,1308291,,,234848,98,,,183572,521,,5329,,,,778,,5336,47050,,,,,,98793,342,,,115,38,15650,,,13468,35166,,,,,
10/30/2015 12:00:00 AM,6977348,149602,1458176,,,231953,100,,,207023,12,,965,,,,842,,5006,78929,,,,,,219831,2621,,,700,193,24291,,,533,3241,,,,,
11/6/2015 12:00:00 AM,3718448,123906,692411,,,196942,0,,,412835,182848,,4366,,,,383,,1667,5112,,,,,,132104,1771,,,457,469,14447,,,286,1622,,,,,
11/13/2015 12:00:00 AM,3819027,177457,1375030,302337,,368605,100,,,259228,975,,1844,,,,162,,6695,6641,,,,,,5510,2598,,,286,38,26535,,,588,4123,,,,,
11/20/2015 12:00:00 AM,2751513,126890,923137,850977,,2243,100,,,280135,7835,,683,,,,2477,,1593,16014,,,,,,52065,342,,,1963,651,14533,,,183,5780,,,,,
11/27/2015 12:00:00 AM,7219909,362054,1116211,426412,,447458,100,,,245104,11900,,2359,,,,1152,,380,7925,,,,,,123560,4874,,,1098,298,19835,,,220,8842,,,,,
12/4/2015 12:00:00 AM,10029986,85311,986029,664008,,349083,100,,,230255,42,,725,,,,129,,632,19602,,,,,,400148,1535,,,110,746,11949,,,413,8384,,,,,
12/11/2015 12:00:00 AM,5556114,207538,2154290,531167,,316150,588,,,227118,9664,,16815,,,,24,,2325,11514,,,,,,185857,1836,,,35,392,24912,,,548,4591,,,,,
12/18/2015 12:00:00 AM,4098799,81064,874185,617295,,690657,100,,,305529,6593,,1132,,,,9482,,4522,7789,,,,,,167846,610,,,48,511,1851,,,288,3724,,,,,
12/24/2015 12:00:00 AM,11424211,460121,1808253,778367,,441201,100,,,275910,4187,,793,,,,657,,1614,11159,,,,,,683952,1097,,,274,71,13570,,,65,924,,,,,
12/30/2015 12:00:00 AM,7619883,366839,1144518,1232114,,395520,110,,,247836,52319,,2317,,,,735,,451,6997,,,,,,170193,671,,,22,1581,21251,,,235,2738,,,,,
1/8/2016 12:00:00 AM,12256496,208230,1633391,797981,,3667733,100,,,227020,87255,,3507,,,,94,,23445,40994,,,,,,46264,3303,,,1005,9859,41501,,,86518,155259,,,,,
1/15/2016 12:00:00 AM,14708099,566639,1529076,689037,,507937,100,,,211924,29576,,7357,,,,195,,918,63225,,,,,,464319,2400,,,156,17,29482,,,415,8562,,,,,
1/22/2016 12:00:00 AM,10685009,97075,1242270,404500,,322920,100,,,209164,12866,,2584,,,,417,,970,100513,,,,,,980258,20214,,,41,421,76074,,,186,532914,,,,,
1/29/2016 12:00:00 AM,6034975,156577,1234917,470137,,416093,101,,,225026,52504,,437340,,,,254,,1165,23615,,,,,,526450,785,,,12848,1447,12843,,,72001,103155,,,,,6089
2/5/2016 12:00:00 AM,6815237,189115,1051050,385022,,380278,1490,,,300994,102331,,24417,,,,82,,711,126827,,,,,,73554,3820,,,60117,75,54756,,,2224,103753,,,,,1078
2/12/2016 12:00:00 AM,21102574,1663918,1301815,557473,,593824,2100,,,241093,30053,,1304,,,,1218,,60515,13657,,,,,,246860,1806,,,2058,46,43054,,,28211,19737,,,,,6475
2/19/2016 12:00:00 AM,8483098,189763,1395952,479685,,454044,1002,,,329580,47836,,369,,,,74,,2492,14999,,,,,,168002,2131,,,236,125,28003,,,806,1841,,,,,4220
2/26/2016 12:00:00 AM,6107882,97634,1647415,404580,,364849,200,,,319156,84203,,506,,,,166,,1314,5247,,,,,,1076637,1030,,,363,133,9288,,,12801,4679,,,,,1913
3/4/2016 12:00:00 AM,6674559,397340,2789595,411231,,439904,0,,,374017,94759,,2051,,,,328,,9289,56864,,,,,,152186,2623,,,445,90,5394,,,29,3274,,,,,1917
3/11/2016 12:00:00 AM,6403933,221730,1384612,405404,,498072,143,,,488715,627676,,1642,,,,114,,1265,15617,,,,,,577841,2437,,,10228,632,88573,,,6628,6046,,,,,2711
3/18/2016 12:00:00 AM,5537119,546107,1531289,385086,,691798,182,,,549098,321450,,136588,,,,587,,586,8690,,,,,,516511,1211,,,1761,76,40456,,,6343,3629,,,,,5125
3/25/2016 12:00:00 AM,3739345,105224,941624,396598,,507120,955,,,238605,25073,,4135,,,,25,,1569,9555,,,,,,161368,3165,,,2095,554,20221,,,505,4486,,,,,5484
4/1/2016 12:00:00 AM,5873019,5085982,1139102,5169,,405132,0,,,839136,1114472,,1672,,,,12,,975,13544,,,,,,258595,12657,,,10465,146,36879,,,3362,11870,,,,,6530
4/8/2016 12:00:00 AM,4175754,665185,1239981,416683,,418954,100,,,386931,124152,,1357,,,,115,,4983,36729,,,,,,84307,284,,,11,4764,18783,,,640,454451,,,,,4873
4/15/2016 12:00:00 AM,8429479,161069,1151107,356105,,540119,0,,,85164,395954,,2794,,,,437,,5068,39659,,,,,,326628,1605,,,67,166,21487,,,1116,1560,,,,,17304
4/22/2016 12:00:00 AM,4006546,55770,501699,384926,,401566,0,,,380884,138272,,2002,,,,324,,380,49346,,,,,,288758,3501,,,166,1130,28638,,,1009,1778,,,,,8840
4/29/2016 12:00:00 AM,4103000,685983,1927072,390670,,385726,100,,,259332,108340,,412,,,,97,,258,16797,,,,,,72477,4240,,,2474,981,17190,,,1420,10364,,,,,4959
5/4/2016 12:00:00 AM,4394388,789703,1288429,409987,,386138,0,,,445258,94216,,907,,,,126,,1280,14988,,,,,,27215,7757,,,526,425,5407,,,2841,3683,,,,,2326
5/13/2016 12:00:00 AM,4100542,106852,1481433,417658,,264398,0,,,385641,136600,,604603,,,,23,,396,23426,,,,,,60382,11820,,,71,518,13613,,,1095,6286,,,,,2812
5/20/2016 12:00:00 AM,2454959,180532,707403,431404,,437821,0,,,455079,139346,,2416,,,,91,,324,23487,,,,,,26855,3106,,,327,2235,5767,,,5494,1865,,,,,2675
5/27/2016 12:00:00 AM,4718773,136868,892705,395871,,414791,0,,,326462,116166,,9312,,,,837,,423,15315,,,,,,13769,4486,,,336,58,6956,,,747,2576,,,,,1915
6/3/2016 12:00:00 AM,4734457,100868,1068011,439129,,392622,29,,,152819,118750,,8778,,,,403,,4354,50538,,,,,,107508,1876,,,1448,227,9370,,,2579,2864,,,,,1654
6/10/2016 12:00:00 AM,7425178,283618,8286747,470094,,264621,0,,,395057,109884,,5383,,,,661,,1880,19052,,,,,,278984,1136,,,38764,109,18043,,,4263,988,,,,,5841
6/17/2016 12:00:00 AM,7078421,76117,795224,367379,,341765,0,,,10153,200066,,3913,,,,2481,,10524,7323,,,,,,171474,4314,,,621,158,8102,,,4195,10639,,,,,857
6/24/2016 12:00:00 AM,19625354,5174381,4879956,565029,,479810,14003,,,26393,241450,,35015,,,,61011,,3441,54146,,,,,,247487,12277,,,61589,7260,33729,,,13657,150003,,,,,2567
7/1/2016 12:00:00 AM,7538112,600693,2266020,539872,,1229649,9000,,,9736,264337,,6024,,,,2773,,2399,135456,,,,,346692,62840,13503,,,1616,162,6979,,,2051,5412,,77,,,3748
7/8/2016 12:00:00 AM,3733593,392124,946110,428022,,407671,0,,,11781,306444,,42832,,,,2650,,560,21685,,,,,416281,40736,1526,,,21,327,35320,,,1368,2048,,16,,,1983
7/15/2016 12:00:00 AM,8123086,188106,3499960,81767,,330282,0,,,13827,229586,,86822,,,,350,,6624,22092,,,,,320097,2914333,3033,,,111,708,40049,,,228,2902,,429,,,3886
