9|2100|7.00,Last Update : 2021-04-30 18:30,,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Series (Company),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,W,Ascending,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period(From),20061231,Korean,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period(To),CPD [20210430],,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,A069500,A105190,A102110,A232080,A278540,A229200,A196230,A371460,A293180,A130730,A122260,A314250,A139260,A364980,A251350,A292150,A091160,A367380,A091180,A091170,A372330,A283580,A371160,A364960,A245710,A102780,A214980,A360200,A302190,A157490,A148070,A153130,A364990,A266370,A114260,A195930,A273130,A245340,A329750,A329650,A237370
Name,KODEX 200,KINDEX 200,TIGER 200,TIGER 코스닥150,KODEX MSCI Korea TR,KODEX 코스닥 150,KBSTAR 단기통안채,TIGER 차이나전기차SOLACTIVE,HANARO 200,KOSEF 단기자금,KOSEF 통안채1년,KODEX 미국FANG플러스(H),TIGER 200 IT,TIGER KRX2차전지K-뉴딜,KODEX 선진국MSCI World,TIGER TOP10,KODEX 반도체,KINDEX 미국나스닥100,KODEX 자동차,KODEX 은행,KODEX 차이나항셍테크,KODEX 중국본토CSI300,TIGER 차이나항셍테크,TIGER KRX BBIG K-뉴딜,KINDEX 베트남VN30(합성),KODEX 삼성그룹,KODEX 단기채권PLUS,KINDEX 미국S&P500,TIGER 중장기국채,TIGER 소프트웨어,KOSEF 국고채10년,KODEX 단기채권,TIGER KRX게임K-뉴딜,KODEX IT,KODEX 국고채3년,TIGER 유로스탁스50(합성 H),KODEX 종합채권(AA-이상)액티브,TIGER 미국다우존스30,TIGER 미국달러단기채권액티브,KODEX TRF3070,KODEX 배당성장채권혼합
Item Code,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,,
Unit,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,Local/Shares,Local/Shares
Base Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D A T E,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가
12/28/2006 12:00:00 AM,14670,,,,,,,,,,,,,,,,9711,,6485,7496,,,,,,,,,,,,,,,,,,,,,
1/5/2007 12:00:00 AM,14201,,,,,,,,,,,,,,,,9513,,6231,7099,,,,,,,,,,,,,,,,,,,,,
1/12/2007 12:00:00 AM,14178,,,,,,,,,,,,,,,,9329,,5976,7465,,,,,,,,,,,,,,,,,,,,,
1/19/2007 12:00:00 AM,13953,,,,,,,,,,,,,,,,8799,,5864,7444,,,,,,,,,,,,,,,,,,,,,
1/26/2007 12:00:00 AM,14065,,,,,,,,,,,,,,,,8804,,5899,7440,,,,,,,,,,,,,,,,,,,,,
2/2/2007 12:00:00 AM,14484,,,,,,,,,,,,,,,,8790,,6011,8134,,,,,,,,,,,,,,,,,,,,,
2/9/2007 12:00:00 AM,14643,,,,,,,,,,,,,,,,8875,,6093,7965,,,,,,,,,,,,,,,,,,,,,
2/16/2007 12:00:00 AM,14849,,,,,,,,,,,,,,,,9055,,6235,8577,,,,,,,,,,,,,,,,,,,,,
2/23/2007 12:00:00 AM,15086,,,,,,,,,,,,,,,,9310,,6334,8451,,,,,,,,,,,,,,,,,,,,,
3/2/2007 12:00:00 AM,14476,,,,,,,,,,,,,,,,9173,,6058,8169,,,,,,,,,,,,,,,,,,,,,
3/9/2007 12:00:00 AM,14554,,,,,,,,,,,,,,,,9329,,6058,8187,,,,,,,,,,,,,,,,,,,,,
3/16/2007 12:00:00 AM,14573,,,,,,,,,,,,,,,,9357,,6032,8095,,,,,,,,,,,,,,,,,,,,,
3/23/2007 12:00:00 AM,14806,,,,,,,,,,,,,,,,9721,,5955,8380,,,,,,,,,,,,,,,,,,,,,
3/30/2007 12:00:00 AM,15004,,,,,,,,,,,,,,,,9655,,6123,8268,,,,,,,,,,,,,,,,,,,,,
4/6/2007 12:00:00 AM,15217,,,,,,,,,,,,,,,,9882,,6222,8201,,,,,,,,,,,,,,,,,,,,,
4/13/2007 12:00:00 AM,15543,,,,,,,,,,,,,,,,10387,,6248,8387,,,,,,,,,,,,,,,,,,,,,
4/20/2007 12:00:00 AM,15695,,,,,,,,,,,,,,,,10198,,6127,8349,,,,,,,,,,,,,,,,,,,,,
4/27/2007 12:00:00 AM,15774,,,,,,,,,,,,,,,,10241,,5890,8160,,,,,,,,,,,,,,,,,,,,,
5/4/2007 12:00:00 AM,15975,,,,,,,,,,,,,,,,10241,,6055,8040,,,,,,,,,,,,,,,,,,,,,
5/11/2007 12:00:00 AM,16386,,,,,,,,,,,,,,,,10762,,6099,7921,,,,,,,,,,,,,,,,,,,,,
5/18/2007 12:00:00 AM,16362,,,,,,,,,,,,,,,,10710,,6212,8105,,,,,,,,,,,,,,,,,,,,,
5/25/2007 12:00:00 AM,16706,,,,,,,,,,,,,,,,11137,,6382,8037,,,,,,,,,,,,,,,,,,,,,
6/1/2007 12:00:00 AM,17306,,,,,,,,,,,,,,,,11568,,6434,8196,,,,,,,,,,,,,,,,,,,,,
6/8/2007 12:00:00 AM,17377,,,,,,,,,,,,,,,,12517,,6704,8196,,,,,,,,,,,,,,,,,,,,,
6/15/2007 12:00:00 AM,17693,,,,,,,,,,,,,,,,12379,,6978,8055,,,,,,,,,,,,,,,,,,,,,
6/22/2007 12:00:00 AM,17788,,,,,,,,,,,,,,,,13228,,6991,8365,,,,,,,,,,,,,,,,,,,,,
6/29/2007 12:00:00 AM,17677,,,,,,,,,,,,,,,,12284,,6930,8019,,,,,,,,,,,,,,,,,,,,,
7/6/2007 12:00:00 AM,18732,,,,,,,,,,,,,,,,13825,,7296,8372,,,,,,,,,,,,,,,,,,,,,
7/13/2007 12:00:00 AM,19865,,,,,,,,,,,,,,,,13569,,7344,8812,,,,,,,,,,,,,,,,,,,,,
7/20/2007 12:00:00 AM,19960,,,,,,,,,,,,,,,,13939,,7613,8773,,,,,,,,,,,,,,,,,,,,,
7/27/2007 12:00:00 AM,18961,,,,,,,,,,,,,,,,13133,,8097,8628,,,,,,,,,,,,,,,,,,,,,
8/3/2007 12:00:00 AM,18957,,,,,,,,,,,,,,,,13370,,7574,8517,,,,,,,,,,,,,,,,,,,,,
8/10/2007 12:00:00 AM,18390,,,,,,,,,,,,,,,,13920,,7370,7900,,,,,,,,,,,,,,,,,,,,,
8/17/2007 12:00:00 AM,16762,,,,,,,,,,,,,,,,11853,,6721,7287,,,,,,,,,,,,,,,,,,,,,
8/24/2007 12:00:00 AM,18135,,,,,,,,,,,,,,,,12972,,7165,7907,,,,,,,,,,,,,,,,,,,,,
8/31/2007 12:00:00 AM,19120,,,,,,,,,,,,,,,,13289,,7156,8073,,,,,,,,,,,,,,,,,,,,,
9/7/2007 12:00:00 AM,19077,,,,,,,,,,,,,,,,13147,,7183,7921,,,,,,,,,,,,,,,,,,,,,
9/14/2007 12:00:00 AM,18909,,,,,,,,,,,,,,,,12934,,6965,7734,,,,,,,,,,,,,,,,,,,,,
9/21/2007 12:00:00 AM,19452,,,,,,,,,,,,,,,,13114,,6891,7864,,,,,,,,,,,,,,,,,,,,,
9/28/2007 12:00:00 AM,19743,,,,,,,,,,,,,,,,13702,,7052,8167,,,,,,,,,,,,,,,,,,,,,
10/5/2007 12:00:00 AM,20354,,,,,,,,,,,,,,,,13285,,6939,8542,,,,,,,,,,,,,,,,,,,,,
10/12/2007 12:00:00 AM,20533,,,,,,,,,,,,,,,,13057,,6752,8224,,,,,,,,,,,,,,,,,,,,,
10/19/2007 12:00:00 AM,19823,,,,,,,,,,,,,,,,12223,,6660,7719,,,,,,,,,,,,,,,,,,,,,
10/26/2007 12:00:00 AM,20354,,,,,,,,,,,,,,,,11948,,6634,7727,,,,,,,,,,,,,,,,,,,,,
11/2/2007 12:00:00 AM,20309,,,,,,,,,,,,,,,,11720,,6386,7687,,,,,,,,,,,,,,,,,,,,,
11/9/2007 12:00:00 AM,20089,,,,,,,,,,,,,,,,11217,,6281,7402,,,,,,,,,,,,,,,,,,,,,
11/16/2007 12:00:00 AM,19505,,,,,,,,,,,,,,,,11658,,6338,7756,,,,,,,,,,,,,,,,,,,,,
11/23/2007 12:00:00 AM,18070,,,,,,,,,,,,,,,,10554,,6725,6890,,,,,,,,,,,,,,,,,,,,,
11/30/2007 12:00:00 AM,19545,,,,,,,,,,,,,,,,11345,,6521,7214,,,,,,,,,,,,,,,,,,,,,
12/7/2007 12:00:00 AM,19765,,,,,,,,,,,,,,,,11739,,6651,7398,,,,,,,,,,,,,,,,,,,,,
12/14/2007 12:00:00 AM,19354,,,,,,,,,,,,,,,,11137,,6534,7445,,,,,,,,,,,,,,,,,,,,,
12/21/2007 12:00:00 AM,19210,,,,,,,,,,,,,,,,10653,,6477,7936,,,,,,,,,,,,,,,,,,,,,
12/28/2007 12:00:00 AM,19577,,,,,,,,,,,,,,,,11274,,6660,8116,,,,,,,,,,,,,,,,,,,,,
1/4/2008 12:00:00 AM,19166,,,,,,,,,,,,,,,,10748,,6486,7654,,,,,,,,,,,,,,,,,,,,,
1/11/2008 12:00:00 AM,18182,,,,,,,,,,,,,,,,10241,,6373,7222,,,,,,,,,,,,,,,,,,,,,
1/18/2008 12:00:00 AM,17978,,,,,,,,,,,,,,,,10620,,5990,7561,,,,,,,,,,,,,,,,,,,,,
1/25/2008 12:00:00 AM,17558,,,,,,,,,,,,,,,,10587,,6173,7308,,,,,,,,,,,,,,,,,,,,,
2/1/2008 12:00:00 AM,17062,,,,,,,,,,,,,,,,10407,,6046,7290,,,,,,,,,,,,,,,,,,,,,
2/5/2008 12:00:00 AM,17694,,,,,,,,,,,,,,,,10909,,6059,7388,,,,,,,,,,,,,,,,,,,,,
2/15/2008 12:00:00 AM,17562,,,,,,,,,,,,,,,,10810,,5877,7030,,,,,,,,,,,,,,,,,,,,,
2/22/2008 12:00:00 AM,17422,,,,,,,,,,,,,,,,10862,,5737,6947,,,,,,,,,,,,,,,,,,,,,
2/29/2008 12:00:00 AM,17714,,,,,,,,,,,,,,,,10848,,5833,7081,,,,,,,,,,,,,,,,,,,,,
3/7/2008 12:00:00 AM,17154,,,,,,,,,,,,,,,,10919,,5637,6735,,,,,,,,,,,,,,,,,,,,,
3/14/2008 12:00:00 AM,16514,,,,,,,,,,,,,,,,11028,,5716,6688,,,,,,,,,,,,,,,,,,,,,
3/21/2008 12:00:00 AM,17090,,,,,,,,,,,,,,,,11578,,6055,6464,,,,,,,,,,,,,,,,,,,,,
3/28/2008 12:00:00 AM,17618,,,,,,,,,,,,,,,,11673,,6294,6875,,,,,,,,,,,,,,,,,,,,,
4/4/2008 12:00:00 AM,18466,,18463,,,,,,,,,,,,,,11891,,6255,7510,,,,,,,,,,,,,,,,,,,,,
4/11/2008 12:00:00 AM,18514,,18594,,,,,,,,,,,,,,12170,,6477,7626,,,,,,,,,,,,,,,,,,,,,
4/18/2008 12:00:00 AM,18438,,18504,,,,,,,,,,,,,,12090,,6704,7691,,,,,,,,,,,,,,,,,,,,,
4/25/2008 12:00:00 AM,19058,,19069,,,,,,,,,,,,,,12431,,6752,7842,,,,,,,,,,,,,,,,,,,,,
5/2/2008 12:00:00 AM,19391,,19374,,,,,,,,,,,,,,12736,,7075,8159,,,,,,,,,,,,,,,,,,,,,
5/9/2008 12:00:00 AM,18874,,18951,,,,,,,,,,,,,,12769,,7101,7555,,,,,,,,,,,,,,,,,,,,,
5/16/2008 12:00:00 AM,19846,,19765,,,,,,,,,,,,,,13530,,7381,7762,,,,,,,,,,,,,,,,,,,,,
5/23/2008 12:00:00 AM,19049,,19012,,,,,,,,,,,,,,12840,,6895,7548,,,,,,4168,,,,,,,,,,,,,,,
5/30/2008 12:00:00 AM,19399,,19252,,,,,,,,,,,,,,13635,,6839,7507,,,,,,4260,,,,,,,,,,,,,,,
6/5/2008 12:00:00 AM,19090,,19061,,,,,,,,,,,,,,12935,,6681,7360,,,,,,4220,,,,,,,,,,,,,,,
6/13/2008 12:00:00 AM,18085,,18069,,,,,,,,,,,,,,12436,,6471,7084,,,,,,4013,,,,,,,,,,,,,,,
6/20/2008 12:00:00 AM,17996,,17935,,,,,,,,,,,,,,12022,,6519,7044,,,,,,3956,,,,,,,,,,,,,,,
6/27/2008 12:00:00 AM,17520,,17544,,,,,,,,,,,,,,11342,,6160,6907,,,,,,3771,,,,,,,,,,,,,,,
7/4/2008 12:00:00 AM,16454,,16467,,,,,,,,,,,,,,10287,,5964,6631,,,,,,3555,,,,,,,,,,,,,,,
7/11/2008 12:00:00 AM,16292,,16332,,,,,,,,,,,,,,9911,,5819,6528,,,,,,3498,,,,,,,,,,,,,,,
7/18/2008 12:00:00 AM,15804,,15771,,,,,,,,,,,,,,9759,,5631,6024,,,,,,3423,,,,,,,,,,,,,,,
7/25/2008 12:00:00 AM,16706,,16666,,,,,,,,,,,,,,9911,,6038,6642,,,,,,3586,,,,,,,,,,,,,,,
8/1/2008 12:00:00 AM,16426,,16316,,,,,,,,,,,,,,9440,,6147,6558,,,,,,3476,,,,,,,,,,,,,,,
8/8/2008 12:00:00 AM,16373,,16280,,,,,,,,,,,,,,9511,,6252,6778,,,,,,3476,,,,,,,,,,,,,,,
8/14/2008 12:00:00 AM,16536,,16389,,,,,,,,,,,,,,9711,,6370,6826,,,,,,3573,,,,,,,,,,,,,,,
8/22/2008 12:00:00 AM,15685,,15596,,,,,,,,,,,,,,8827,,6095,6524,,,,,,3317,,,,,,,,,,,,,,,
8/29/2008 12:00:00 AM,15482,,15503,,,,,,,,,,,,,,8361,,6230,6745,,,,,,3242,,,,,,,,,,,,,,,
9/5/2008 12:00:00 AM,14774,,14657,,,,,,,,,,,,,,7871,,6209,6392,,,,,,3123,,,,,,,,,,,,,,,
9/12/2008 12:00:00 AM,15555,,15478,,,,,,,,,,,,,,8779,,6265,6646,,,,,,3370,,,,,,,,,,,,,,,
9/19/2008 12:00:00 AM,15531,,15405,,,,,,,,,,,,,,8598,,6160,5873,,,,,,3379,,,,,,,,,,,,,,,
9/26/2008 12:00:00 AM,15636,15670,15527,,,,,,,,,,,,,,8584,,6388,5873,,,,,,3441,,,,,,,,,,,,,,,
10/2/2008 12:00:00 AM,14936,15012,14856,,,,,,,,,,,,,,8261,,6458,5615,,,,,,3326,,,,,,,,,,,,,,,
10/10/2008 12:00:00 AM,13223,13335,13063,,,,,,,,,,,,,,6986,,5775,5033,,,,,,2987,,,,,,,,,,,,,,,
10/17/2008 12:00:00 AM,12649,12545,12583,,,,,,,,,,,,,,7129,,5250,4334,,,,,,2938,,,,,,,,,,,,,,,
10/24/2008 12:00:00 AM,9898,10112,10159,,,,,,,,,,,,,,5488,,4060,3859,,,,,,2300,,,,,,,,,,,,,,,
10/31/2008 12:00:00 AM,12250,12134,11952,,,,,,,,,,,,,,6648,,4970,3822,,,,,,2837,,,,,,,,,,,,,,,
11/7/2008 12:00:00 AM,12153,12167,12119,,,,,,,,,,,,,,6791,,4743,4006,,,,,,2881,,,,,,,,,,,,,,,
11/14/2008 12:00:00 AM,11636,11682,11607,,,,,,,,,,,,,,6601,,4638,3439,,,,,,2793,,,,,,,,,,,,,,,
11/21/2008 12:00:00 AM,10744,10729,10578,,,,,,,,,,,,,,5802,,4152,3093,,,,,,2621,,,,,,,,,,,,,,,
11/28/2008 12:00:00 AM,11636,11551,11936,,,,,,,,,,,,,,6097,,3912,3553,,,,,,2899,,,,,,,,,,,,,,,
12/5/2008 12:00:00 AM,10985,10992,10875,,,,,,,,,,,,,,5688,,3631,3586,,,,,,2467,,,,,,,,,,,,,,,
12/12/2008 12:00:00 AM,11843,11822,11749,,,,,,,,,,,,,,5911,,3964,3660,,,,,,2657,,,,,,,,,,,,,,,
12/19/2008 12:00:00 AM,12576,12599,12457,,,,,,,,,,,,,,6358,,4358,3999,,,,,,2881,,,,,,,,,,,,,,,
12/26/2008 12:00:00 AM,11949,11949,11871,,,,,,,,,,,,,,6006,,3929,3715,,,,,,2731,,,,,,,,,,,,,,,
1/2/2009 12:00:00 AM,12503,12566,12432,,,,,,,,,,,,,,6292,,4095,3641,,,,,,2859,,,,,,,,,,,,,,,
1/9/2009 12:00:00 AM,12804,12883,12770,,,,,,,,,,,,,,6687,,4275,4017,,,,,,2916,,,,,,,,,,,,,,,
1/16/2009 12:00:00 AM,12299,12352,12148,,,,,,,,,,,,,,6553,,4034,3862,,,,,,2828,,,,,,,,,,,,,,,
1/23/2009 12:00:00 AM,11770,11830,11729,,,,,,,,,,,,,,6563,,3929,3564,,,,,,2692,,,,,,,,,,,,,,,
1/30/2009 12:00:00 AM,12535,12521,12501,,,,,,,,,,,,,,6867,,4200,3995,,,,,,2930,,,,,,,,,,,,,,,
2/6/2009 12:00:00 AM,13101,13137,13128,,,,,,,,,,,,,,7533,,4695,3925,,,,,,2952,,,,,,,,,,,,,,,
2/13/2009 12:00:00 AM,12816,12846,12782,,,,,,,,,,,,,,7524,,4607,3697,,,,,,2894,,,,,,,,,,,,,,,
2/20/2009 12:00:00 AM,11444,11452,11395,,,,,,,,,,,,,,7514,,4200,3041,,,,,,2634,,,,,,,,,,,,,,,
2/27/2009 12:00:00 AM,11396,11469,11330,,,,,,,,,,,,,,7300,,4227,3185,,,,,,2604,,,,,,,,,,,,,,,
3/6/2009 12:00:00 AM,11469,11419,11338,,,,,,,,,,,,,,7742,,4231,2923,,,,,,2621,,,,,,,,,,,,,,,
3/13/2009 12:00:00 AM,12214,12200,12160,,,,,,,,,,,,,,8094,,4454,3340,,,,,,2793,,,,,,,,,,,,,,,
3/20/2009 12:00:00 AM,12641,12603,12550,,,,,,,,,,,,,,8356,,4625,3516,,,,,,2894,,,,,,,,,,,,,,,
3/27/2009 12:00:00 AM,13345,13310,13266,,,,,,,,,,,,,,9079,,4800,3785,,,,,,3013,,,,,,,,,,,,,,,
4/3/2009 12:00:00 AM,13813,13779,13713,,,,,,,,,,,,,,9369,,5158,3977,,,,,,3150,,,,,,,,,,,,,,,
4/10/2009 12:00:00 AM,14204,14177,14096,,,,,,,,,,,,,,10063,,5377,4312,,,,,,3247,,,,,,,,,,,,,,,
4/17/2009 12:00:00 AM,14139,14145,14055,,,,,,,,,,,,,,10287,,5469,4058,,,,,,3269,,,,,,,,,,,,,,,
4/24/2009 12:00:00 AM,14399,14362,14234,,,,,,,,,,,,,,10529,,5688,4087,,,,,,3339,,,,,,,,,,,,,,,
4/30/2009 12:00:00 AM,14579,14552,14426,,,,,,,,,,,,,,10310,,5902,4267,,,,,,3451,,,,,,,,,,,,,,,
5/8/2009 12:00:00 AM,14990,14949,14869,,,,,,,,,,,,,,10215,,5806,4761,,,,,,3425,,,,,,,,,,,,,,,
5/15/2009 12:00:00 AM,14719,14659,14644,,,,,,,,,,,,,,10439,,5972,4698,,,,,,3380,,,,,,,,,,,,,,,
5/22/2009 12:00:00 AM,14842,14792,14701,,,,,,,,,,,,,,10843,,5985,4908,,,,,,3522,,,,,,,,,,,,,,,
5/29/2009 12:00:00 AM,14817,14767,14701,,,,,,,,,,,,,,10634,,6239,4683,,,,,,3687,,,,,,,,,,,,,,,
6/5/2009 12:00:00 AM,14735,14672,14648,,,,,,,,,,,,,,10686,,6082,4602,,,,,,3540,,,,,,,,,,,,,,,
6/12/2009 12:00:00 AM,15097,15023,14959,,,,,,,,,,,,,,10463,,6261,4790,,,,,,3593,,,,,,,,,,,,,,,
6/19/2009 12:00:00 AM,14644,14614,14394,,,,,,,,,,,,,,10382,,6318,4654,,,,,,3509,,,,,,,,,,,,,,,
6/26/2009 12:00:00 AM,14867,14829,14672,,,,,,,,,,,,,,10715,,6475,4757,,,,,,3598,,,,,,,,,,,,,,,
7/3/2009 12:00:00 AM,15147,15126,14939,,,,,,,,,,,,,,10643,,6340,5206,,,,,,3633,,,,,,,,,,,,,,,
7/10/2009 12:00:00 AM,15295,15259,15189,,,,,,,,,,,,,,11124,,6646,5239,,,,,,3656,,,,,,,,,,,,,,,
7/17/2009 12:00:00 AM,15534,15457,15361,,,,,,,,,,,,,,11223,,6629,5449,,,,,,3736,,,,,,,,,,,,,,,
7/24/2009 12:00:00 AM,16185,16119,15971,,,,,,,,,,,,,,11509,,7009,5626,,,,,,3878,,,,,,,,,,,,,,,
7/31/2009 12:00:00 AM,16861,16756,16685,,,,,,,,,,,,,,11680,,7399,6127,,,,,,3980,,,,,,,,,40523,,,,,,
8/7/2009 12:00:00 AM,16997,16942,16791,,,,,,,,,,,,,,11685,,7727,6329,,,,,,4024,,,,,,,,,40272,,,,,,
8/14/2009 12:00:00 AM,17125,17058,16906,,,,,,,,,,,,,,12588,,7740,6200,,,,,,4135,,,,,,,,,40186,,,,,,
8/21/2009 12:00:00 AM,17134,17045,16935,,,,,,,,,,,,,,12874,,8252,6200,,,,,,4251,,,,,,,,,40409,,,,,,
8/28/2009 12:00:00 AM,17394,17339,17176,,,,,,,,,,,,,,13463,,8348,6105,,,,,,4366,,,,,,,,,40362,,,,,,
9/4/2009 12:00:00 AM,17439,17372,17221,,,,,,,,,,,,,,13478,,8357,6407,,,,,,4335,,,,,,,,,40499,,,,,,
9/11/2009 12:00:00 AM,17930,17852,17713,,,,,,,,,,,,,,14020,,8186,6712,,,,,,4460,,,,,,,,,40370,,,,,,
9/18/2009 12:00:00 AM,18479,18410,18217,,,,,,,,,,,,,,14077,,8646,7044,,,,,,4584,,,,,,,,,40520,,,,,,
9/25/2009 12:00:00 AM,18413,18377,18172,,,,,,,,,,,,,,14158,,9407,6926,,,,,,4624,,,,,,,,,40528,,,,,,
10/1/2009 12:00:00 AM,17963,17872,17742,,,,,,,,,,,,,,13744,,8576,6988,,,,,,4397,,,,,,,,,40619,,,,,,
10/9/2009 12:00:00 AM,17918,17852,17713,,,,,,,,,,,,,,13554,,8536,7088,,,,,,4366,,,,,,,,,40670,,,,,,
10/16/2009 12:00:00 AM,17873,17802,17615,,,,,,,,,,,,,,13701,,8221,7128,,,,,,4322,,,,,,,,,40355,,,,,,
10/23/2009 12:00:00 AM,17856,17769,17635,,,,,,,,,,,,,,13668,,8825,6974,,,,,,4309,,,,,,,,,40457,,,,,,
10/30/2009 12:00:00 AM,17241,17157,16934,,,,,,,,,,,,,,13221,,8781,6815,,,,,,4246,,,,,,,,,40583,,,,,,
11/6/2009 12:00:00 AM,17162,17078,16926,,,,,,,,,,,,,,13207,,8711,6690,,,,,,4158,,,,,,,,,40615,,,,,,
11/13/2009 12:00:00 AM,17208,17115,16963,,,,,,,,,,,,,,13259,,8300,6815,,,,,,4126,,,,,,,,,40890,,,,,,
11/20/2009 12:00:00 AM,17802,17723,17508,,,,,,,,,,,,,,13644,,8541,7055,,,,,,4322,,,,,,,,,40969,,,,,,
11/27/2009 12:00:00 AM,16733,16661,16487,,,,,,,,,,,,,,12931,,7897,6281,,,,,,4109,,,,,,,,,41213,,,,,,
12/4/2009 12:00:00 AM,17864,17790,17603,,,,,,,,,,,,,,13872,,8541,6856,,,,,,4273,,,,,,,,,41103,,,,,,
12/11/2009 12:00:00 AM,18236,18174,17943,,,,,,,,,,,,,,14172,,9052,6841,,,,,,4344,,,,,,,,,41017,,,,,,
12/18/2009 12:00:00 AM,18046,18005,17771,,,,,,,,,,,,,,14248,,9079,6639,,,,,,4269,,,,,,,,,41149,,,,,,
12/24/2009 12:00:00 AM,18475,18373,18197,,,,,,,,,,,,,,14472,,9521,6675,,,,,,4335,,,,,,,,,41049,,,,,,
12/30/2009 12:00:00 AM,18640,18579,18374,,,,,,,,,,,,,,14705,,9578,6628,,,,,,4424,,,,,,,,,40981,,,,,,
1/8/2010 12:00:00 AM,18702,18621,18435,,,,,,,,,,,,,,15099,,8733,6650,,,,,,4482,,,,,,,,,41089,,,,,,
1/15/2010 12:00:00 AM,18723,18650,18443,,,,,,,,77554,,,,,,15057,,8650,6620,,,,,,4482,,,,,,,,,41268,,,,,,
1/22/2010 12:00:00 AM,18525,18439,18234,,,,,,,,77620,,,,,,14928,,8624,6303,,,,,,4508,,,,,,,,,41296,,,,,,
1/29/2010 12:00:00 AM,17658,17566,17402,,,,,,,,77709,,,,,,13663,,8702,6108,,,,,,4264,,,,,,,,,41308,,,,,,
2/5/2010 12:00:00 AM,17295,17149,17033,,,,,,,,77837,,,,,,12935,,8873,5957,,,,,,4131,,,,,,,,,41428,,,,,,
2/12/2010 12:00:00 AM,17534,17484,17385,,,,,,,,77954,,,,,,13126,,8908,6130,,,,,,4131,,,,,,,,,41568,,,,,,
2/19/2010 12:00:00 AM,17584,17566,17336,,,,,,,,77973,,,,,,13221,,8969,6009,,,,,,4233,,,,,,,,,41516,,,,,,
2/26/2010 12:00:00 AM,17489,17500,17262,,,,,,,,78070,,,,,,13216,,9166,6053,,,,,,4269,,,,,,,,,41660,,,,,,
3/5/2010 12:00:00 AM,18038,17930,17759,,,,,,,,78198,,,,,,13739,,9276,6230,,,,,,4397,,,,,,,,,41764,,,,,,
3/12/2010 12:00:00 AM,18294,18215,18005,,,,,,,,77643,,,,,,14077,,8926,6326,,,,,,4437,,,,,,,,,41985,,,,,,
3/19/2010 12:00:00 AM,18546,18501,18300,,,,,,,,78578,,,,,,14571,,9372,6329,,,,,,4486,,,,,,,,,42210,,,,,,
3/26/2010 12:00:00 AM,18640,18579,18337,,,,,,,,78663,,,,,,14957,,9634,6392,,,,,,4562,,,,,,,,,42170,,,,,,
4/2/2010 12:00:00 AM,19024,18972,18763,,,,,,,,78795,,,,,,15822,,9884,6650,,,,,,4642,,,,,,,,,42166,,,,,,
4/9/2010 12:00:00 AM,19057,19022,18788,,,,,,,,78837,,,,,,16012,,10033,6554,,,,,,4686,,,,,,,,,42287,,,,,,
4/16/2010 12:00:00 AM,19103,19125,18804,,,,,,,,78857,,,,,,15565,,9556,6952,,,,,,4708,,,,,,,,,42214,,,,,,
4/23/2010 12:00:00 AM,19107,19076,18812,,,,,,,,78896,,,,,,15841,,10208,6790,,,,,,4779,,,,,,,,,42331,,,,,,
4/30/2010 12:00:00 AM,19200,19165,18908,,,,,,,,78973,,,,,,16428,,10829,6753,,,,,,4851,,,,,,,,,42492,,,,,,
5/7/2010 12:00:00 AM,18062,17971,17750,,,,,,,,78942,,,,,,15469,,10727,6207,,,,,,4512,,,,,,,,,42396,,,,,,
5/14/2010 12:00:00 AM,18560,18465,18279,,,,,,,,78965,,,,,,16829,,11912,6271,,,,,,4735,,,,,,,,,42343,,,,,,
5/20/2010 12:00:00 AM,17585,17505,17349,,,,,,,,78977,,,,,,15298,,11231,6011,,,,,,4458,,,,,,,,,42375,,,,,,
