D A T E,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가
11/18/2010 12:00:00 AM,21055,21075,20713,,,,,,,81745,80345,,,,,,15527,,16089,6315,,,,,,5142,,,,,,,,,43696,,,,,,
11/19/2010 12:00:00 AM,21210,21247,20853,,,,,,,81761,80400,,,,,,15756,,16221,6319,,,,,,5244,,,,,,,,,43713,,,,,,
11/22/2010 12:00:00 AM,21306,21318,20948,,,,,,,81765,80388,,,,,,16232,,15925,6341,,,,,,5396,,,,,,,,,43663,,,,,,
11/23/2010 12:00:00 AM,21097,21176,20771,,,,,,,81781,80415,,,,,,16185,,15514,6430,,,,,,5325,,,,,,,,,43700,,,,,,
11/24/2010 12:00:00 AM,21151,21117,20800,,,,,,,81777,80415,,,,,,16161,,15616,6571,,,,,,5325,,,,,,,,,43692,,,,,,
11/25/2010 12:00:00 AM,21193,21209,20829,,,,,,,81789,80450,,,,,,16070,,15457,6679,,,,,,5329,,,,,,,,,43745,,,,,,
11/26/2010 12:00:00 AM,20943,20950,20593,,,,,,,81801,80450,,,,,,15760,,15160,6545,,,,,,5231,,,,,,,,,43725,,,,,,
11/29/2010 12:00:00 AM,20867,20878,20511,,,,,,,81813,80489,,,,,,15784,,15134,6519,,,,,,5240,,,,,,,,,43795,,,,,,
11/30/2010 12:00:00 AM,21164,21063,20655,,,,,,,81825,80504,,,,,,15689,,15434,6564,,,,,,5334,,,,,,,,,43914,,,,,,
12/1/2010 12:00:00 AM,21206,21235,20833,,,,,,,81825,80469,,,,,,15636,,15894,6560,,,,,,5280,,,,,,,,,43860,,,,,,
12/2/2010 12:00:00 AM,21465,21528,21109,,,,,,,81834,80527,,,,,,15908,,15983,6560,,,,,,5365,,,,,,,,,43901,,,,,,
12/3/2010 12:00:00 AM,21561,21620,21250,,,,,,,81846,80528,,,,,,15851,,16230,6590,,,,,,5441,,,,,,,,,43955,,,,,,
12/6/2010 12:00:00 AM,21582,21620,21242,,,,,,,81846,80524,,,,,,15937,,16270,6745,,,,,,5410,,,,,,,,,43947,,,,,,
12/7/2010 12:00:00 AM,21661,21704,21324,,,,,,,81850,80532,,,,,,15999,,16199,6790,,,,,,5450,,,,,,,,,43967,,,,,,
12/8/2010 12:00:00 AM,21565,21645,21233,,,,,,,81862,80511,,,,,,15775,,16199,6738,,,,,,5392,,,,,,,,,43836,,,,,,
12/9/2010 12:00:00 AM,22000,22022,21563,,,,,,,81874,80520,,,,,,16132,,16469,6838,,,,,,5499,,,,,,,,,43844,,,,,,
12/10/2010 12:00:00 AM,22000,22022,21617,,,,,,,81874,80524,,,,,,16213,,16168,6990,,,,,,5566,,,,,,,,,43873,,,,,,
12/13/2010 12:00:00 AM,22133,22135,21749,,,,,,,81887,80499,,,,,,16480,,16142,7087,,,,,,5553,,,,,,,,,43794,,,,,,
12/14/2010 12:00:00 AM,22200,22232,21844,,,,,,,81879,80479,,,,,,16542,,16363,7098,,,,,,5562,,,,,,,,,43735,,,,,,
12/15/2010 12:00:00 AM,22246,25307,21877,,,,,,,81874,80451,,,,,,16314,,16336,7102,,,,,,5548,,,,,,,,,43565,,,,,,
12/16/2010 12:00:00 AM,22229,22261,21844,,,,,,,81887,80439,,,,,,16309,,16128,7079,,,,,,5544,,,,,,,,,43698,,,,,,
12/17/2010 12:00:00 AM,22409,22437,22042,,,,,,,81911,80495,,,,,,16285,,16075,7220,,,,,,5588,,,,,,,,,43706,,,,,,
12/20/2010 12:00:00 AM,22442,22399,22009,,,,,,,81919,80479,,,,,,16061,,16089,7395,,,,,,5562,,,,,,,,,43681,,,,,,
12/21/2010 12:00:00 AM,22643,22609,22212,,,,,,,81923,80536,,,,,,16204,,16031,7347,,,,,,5571,,,,,,,,,43810,,,,,,
12/22/2010 12:00:00 AM,22660,22642,22261,,,,,,,81936,80576,,,,,,16094,,16305,7243,,,,,,5593,,,,,,,,,43943,,,,,,
12/23/2010 12:00:00 AM,22618,22626,22249,,,,,,,81968,80600,,,,,,15956,,16226,7265,,,,,,5557,,,,,,,,,43889,,,,,,
12/24/2010 12:00:00 AM,22543,22605,22191,,,,,,,81948,80596,,,,,,15899,,16080,7272,,,,,,5557,,,,,,,,,43856,,,,,,
12/27/2010 12:00:00 AM,22497,22491,22108,,,,,,,81960,80584,,,,,,15870,,15708,7380,,,,,,5593,,,,,,,,,43827,,,,,,
12/28/2010 12:00:00 AM,22635,22667,22269,,,,,,,81956,80592,,,,,,16118,,15735,7276,,,,,,5646,,,,,,,,,43802,,,,,,
12/29/2010 12:00:00 AM,22894,22952,22517,,,,,,,81981,80600,,,,,,16390,,15956,7373,,,,,,5709,,,,,,,,,43765,,,,,,
12/30/2010 12:00:00 AM,23019,23070,22624,,,,,,,81985,80608,,,,,,16466,,15854,7454,,,,,,5749,,,,,,,,,43823,,,,,,
1/3/2011 12:00:00 AM,23173,23221,22781,,,,,,,81985,80596,,,,,,16843,,16310,7643,,,,,,5763,,,,,,,,,43727,,,,,,
1/4/2011 12:00:00 AM,23324,23380,22926,,,,,,,82001,80620,,,,,,16881,,16575,7606,,,,,,5763,,,,,,,,,43735,,,,,,
1/5/2011 12:00:00 AM,23341,23371,22955,,,,,,,82022,80644,,,,,,16824,,17176,7547,,,,,,5718,,,,,,,,,43715,,,,,,
1/6/2011 12:00:00 AM,23270,23309,22872,,,,,,,82050,80660,,,,,,16895,,17229,7395,,,,,,5687,,,,,,,,,43652,,,,,,
1/7/2011 12:00:00 AM,23353,23397,22988,,,,,,,82071,80652,,,,,,16819,,17410,7421,,,,,,5745,,,,,,,,,43619,,,,,,
1/10/2011 12:00:00 AM,23194,23246,22855,,,,,,,82071,80660,,,,,,16857,,17720,7302,,,,,,5718,,,,,,,,,43648,,,,,,
1/11/2011 12:00:00 AM,23311,23304,22888,,,,,,,82066,80640,,,,,,16662,,17556,7287,,,,,,5673,,,,,,,,,43640,,,,,,
1/12/2011 12:00:00 AM,23378,23380,22992,,,,,,,82075,80648,,,,,,16814,,17512,7317,,,,,,5718,,,,,,,,,43706,,,,,,
1/13/2011 12:00:00 AM,23428,23346,22996,,,,,,,82058,80592,,,,,,16871,,17454,7547,,,,,,5722,,,,,,,,,43602,,,,,,
1/14/2011 12:00:00 AM,23666,23539,23153,,,,,,,82058,80564,,,,,,16886,,17697,7666,,,,,,5767,,,,,,,,,43623,,,,,,
1/17/2011 12:00:00 AM,23478,23464,23124,,,,,,,82026,80515,,,,,,16671,,17468,7703,,,,,,5776,,,,,,,,,43606,,,,,,
1/18/2011 12:00:00 AM,23412,23401,23058,,,,,,,82026,80528,,,,,,16848,,17185,7525,,,,,,5856,,,,,,,,,43627,,,,,,
1/19/2011 12:00:00 AM,23646,23690,23252,,,,,,,82017,80491,,,,,,17072,,17273,7569,,,,,,5861,,,,,,,,,43527,,,,,,
1/20/2011 12:00:00 AM,23520,23531,23132,,,,,,,82022,80507,,,,,,17100,,17180,7458,,,,,,5856,,,,,,,,,43511,,,,,,
1/21/2011 12:00:00 AM,23082,23078,22719,,,,,,,82030,80515,,,,,,16972,,16637,7280,,,,,,5718,,,,,,,,,43540,,,,,,
1/24/2011 12:00:00 AM,23232,23237,22847,,,,,,,82046,80515,,,,,,17034,,16796,7224,,,,,,5758,,,,,,,,,43536,,,,,,
1/25/2011 12:00:00 AM,23370,23321,22955,,,,,,,82050,80511,,,,,,16995,,16893,7209,,,,,,5763,,,,,,,,,43552,,,,,,
1/26/2011 12:00:00 AM,23625,23593,23219,,,,,,,82050,80499,,,,,,17167,,17401,7347,,,,,,5821,,,,,,,,,43552,,,,,,
1/27/2011 12:00:00 AM,23654,23665,23252,,,,,,,82075,80552,,,,,,17258,,17388,7206,,,,,,5825,,,,,,,,,43594,,,,,,
1/28/2011 12:00:00 AM,23641,23602,23190,,,,,,,82075,80548,,,,,,17596,,16756,7228,,,,,,5865,,,,,,,,,43611,,,,,,
1/31/2011 12:00:00 AM,23207,23221,22765,,,,,,,82091,80524,,,,,,17491,,15956,7105,,,,,,5803,,,,,,,,,43544,,,,,,
2/1/2011 12:00:00 AM,23253,23166,22794,,,,,,,82091,80568,,,,,,17434,,16102,7139,,,,,,5816,,,,,,,,,43552,,,,,,
2/7/2011 12:00:00 AM,23328,23254,22888,,,,,,,82091,80483,,,,,,17453,,16486,7361,,,,,,5803,,,,,,,,,43453,,,,,,
2/8/2011 12:00:00 AM,23153,23107,22715,,,,,,,82095,80511,,,,,,17272,,16243,7317,,,,,,5789,,,,,,,,,43473,,,,,,
2/9/2011 12:00:00 AM,22894,22860,22459,,,,,,,82111,80532,,,,,,17014,,15868,7291,,,,,,5705,,,,,,,,,43511,,,,,,
2/10/2011 12:00:00 AM,22701,22429,22108,,,,,,,82128,80564,,,,,,16795,,15828,7154,,,,,,5584,,,,,,,,,43602,,,,,,
2/11/2011 12:00:00 AM,22137,22026,21683,,,,,,,82140,80632,,,,,,16480,,15664,6938,,,,,,5477,,,,,,,,,43586,,,,,,
2/14/2011 12:00:00 AM,22580,22508,22129,,,,,,,82144,80636,,,,,,16952,,16270,7139,,,,,,5588,,,,,,,,,43577,,,,,,
2/15/2011 12:00:00 AM,22505,22475,22117,,,,,,,82193,80652,,,,,,16867,,16106,7154,,,,,,5530,,,,,,,,,43602,,,,,,
2/16/2011 12:00:00 AM,22317,22274,21927,,,,,,,82197,80664,,,,,,16662,,15841,7050,,,,,,5486,,,,,,,,,43636,,,,,,
2/17/2011 12:00:00 AM,22221,22131,21729,,,,,,,82205,80700,,,,,,16547,,15885,6890,,,,,,5472,,,,,,,,,43648,,,,,,
2/18/2011 12:00:00 AM,22580,22500,22133,,,,,,,82230,80688,,,,,,16929,,16234,6983,,,,,,5629,,,,,,,,,43656,,,,,,
2/21/2011 12:00:00 AM,22463,22441,22018,,,,,,,82230,80720,,,,,,16786,,16429,6890,,,,,,5593,,,,,,,,,43636,,,,,,
2/22/2011 12:00:00 AM,22100,22014,21654,,,,,,,82250,80724,,,,,,16595,,16234,6976,,,,,,5486,,,,,,,,,43740,,,,,,
2/23/2011 12:00:00 AM,22133,22010,21642,,,,,,,82254,80760,,,,,,16290,,16168,6935,,,,,,5472,,,,,,,,,43740,,,,,,
2/24/2011 12:00:00 AM,21949,21884,21522,,,,,,,82275,80776,,,,,,16066,,16013,6924,,,,,,5445,,,,,,,,,43769,,,,,,
2/25/2011 12:00:00 AM,22058,21985,21596,,,,,,,82275,80772,,,,,,16414,,16195,6823,,,,,,5508,,,,,,,,,43769,,,,,,
2/28/2011 12:00:00 AM,21816,21817,21444,,,,,,,82275,80800,,,,,,16485,,16115,6831,,,,,,5405,,,,,,,,,43856,,,,,,
3/2/2011 12:00:00 AM,21703,21645,21287,,,,,,,82275,80780,,,,,,16261,,16323,6723,,,,,,5401,,,,,,,,,43819,,,,,,
3/3/2011 12:00:00 AM,22133,22035,21683,,,,,,,82283,80760,,,,,,16652,,16893,6916,,,,,,5535,,,,,,,,,43760,,,,,,
3/4/2011 12:00:00 AM,22589,22546,22137,,,,,,,82295,80756,,,,,,16829,,17070,7131,,,,,,5638,,,,,,,,,43760,,,,,,
3/7/2011 12:00:00 AM,22179,22160,21782,,,,,,,82308,80776,,,,,,16724,,16928,7124,,,,,,5499,,,,,,,,,43777,,,,,,
3/8/2011 12:00:00 AM,22421,22316,21968,,,,,,,82299,80800,,,,,,16833,,17026,7194,,,,,,5539,,,,,,,,,43719,,,,,,
3/9/2011 12:00:00 AM,22455,22383,22030,,,,,,,82308,80800,,,,,,16461,,17322,7272,,,,,,5477,,,,,,,,,43902,,,,,,
3/10/2011 12:00:00 AM,22254,22223,21745,,,,,,,82348,80893,,,,,,16256,,17278,7232,,,,,,5414,,,,,,,,,44022,,,,,,
3/11/2011 12:00:00 AM,21883,21708,21436,,,,,,,82377,80921,,,,,,16161,,16942,7072,,,,,,5325,,,,,,,,,44102,,,,,,
3/14/2011 12:00:00 AM,22175,22047,21749,,,,,,,82389,80933,,,,,,16528,,17012,6860,,,,,,5276,,,,,,,,,44148,,,,,,
3/15/2011 12:00:00 AM,21636,21566,21217,,,,,,,82402,80985,,,,,,15989,,16765,6768,,,,,,5191,,,,,,,,,44307,,,,,,
3/16/2011 12:00:00 AM,22133,21997,21650,,,,,,,82410,80981,,,,,,16194,,16849,6905,,,,,,5271,,,,,,,,,44219,,,,,,
3/17/2011 12:00:00 AM,22121,22010,21650,,,,,,,82426,80973,,,,,,16089,,16601,6938,,,,,,5240,,,,,,,,,44110,,,,,,
3/18/2011 12:00:00 AM,22325,22248,21881,,,,,,,82463,81001,,,,,,16213,,16995,7027,,,,,,5334,,,,,,,,,44169,,,,,,
3/21/2011 12:00:00 AM,22522,22445,22092,,,,,,,82459,80969,,,,,,16347,,17101,7024,,,,,,5347,,,,,,,,,44115,,,,,,
3/22/2011 12:00:00 AM,22622,22491,22195,,,,,,,82467,80993,,,,,,16261,,17521,6950,,,,,,5298,,,,,,,,,44127,,,,,,
3/23/2011 12:00:00 AM,22605,22500,22158,,,,,,,82467,80997,,,,,,16547,,17945,6886,,,,,,5294,,,,,,,,,44140,,,,,,
3/24/2011 12:00:00 AM,22898,22797,22443,,,,,,,82475,81001,,,,,,16638,,18537,6938,,,,,,5338,,,,,,,,,44186,,,,,,
3/25/2011 12:00:00 AM,23136,23112,22678,,,,,,,82508,81021,,,,,,16862,,18542,6957,,,,,,5450,,,,,,,,,44135,,,,,,
3/28/2011 12:00:00 AM,23178,23099,22699,,,,,,,82508,80993,,,,,,16900,,18696,6946,,,,,,5432,,,,,,,,,44119,,,,,,
3/29/2011 12:00:00 AM,23353,23271,22860,,,,,,,82479,80993,,,,,,16910,,19143,6968,,,,,,5441,,,,,,,,,44135,,,,,,
3/30/2011 12:00:00 AM,23625,23606,23124,,,,,,,82520,81017,,,,,,17215,,19412,7109,,,,,,5548,,,,,,,,,44106,,,,,,
3/31/2011 12:00:00 AM,23712,23715,23248,,,,,,,82549,81045,,,,,,17286,,19209,7272,,,,,,5709,,,,,,,,,44144,,,,,,
4/1/2011 12:00:00 AM,23909,23841,23384,,,,,,,82573,81113,,,,,,17644,,19085,7280,,,,,,5664,,,,,,,,,44236,,,,,,
4/4/2011 12:00:00 AM,23846,23769,23371,,,,,,,82573,81121,,,,,,17577,,18922,7465,,,,,,5691,,,,,,,,,44248,,,,,,
4/5/2011 12:00:00 AM,23996,24042,23541,,,,,,,82581,81129,,,,,,17601,,19130,7443,,,,,,5678,,,,,,,,,44202,,,,,,
4/6/2011 12:00:00 AM,23942,23883,23454,,,,,,,82594,81129,,12428,,,,17386,,19854,7261,,,,,,5629,,,,,,,,,44211,,,,,,
4/7/2011 12:00:00 AM,23846,23790,23396,,,,,,,82585,81121,,12318,,,,17224,,19722,7272,,,,,,5615,,,,,,,,,44186,,,,,,
4/8/2011 12:00:00 AM,23900,23866,23417,,,,,,,82598,81193,,12309,,,,17100,,19704,7187,,,,,,5655,,,,,,,,,44161,,,,,,
4/11/2011 12:00:00 AM,23842,23845,23359,,,,,,,82618,81105,,12405,,,,16943,,19735,7131,,,,,,5638,,,,,,,,,44098,,,,,,
4/12/2011 12:00:00 AM,23491,23556,23016,,,,,,,82626,81153,,12190,,,,16819,,19328,7046,,,,,,5562,,,,,,,,,44135,,,,,,
4/13/2011 12:00:00 AM,23892,23816,23363,,,,,,,82655,81161,,12373,,,,17062,,20217,7057,,,,,,5678,,,,,,,,,44152,,,,,,
4/14/2011 12:00:00 AM,24105,23933,23545,,,,,,,82659,81197,,12446,,,,17301,,21260,7013,,,,,,5713,,,,,,,,,44169,,,,,,
4/15/2011 12:00:00 AM,24084,23966,23553,,,,,,,82622,81173,,12419,,,,17210,,21260,6987,,,,,,5673,,,,,,,,,44169,,,,,,
4/18/2011 12:00:00 AM,23996,23966,23508,,,,,,,82643,81181,,12377,,,,17081,,21746,6827,,,,,,5624,,,,,,,,,44194,,,,,,
4/19/2011 12:00:00 AM,23829,23799,23330,,,,,,,82647,81201,,12483,,,,16991,,21530,6786,,,,,,5620,,,,,,,,,44223,,,,,,
4/20/2011 12:00:00 AM,24414,24377,23900,,,,,,,82647,81185,,13018,,,,17625,,21799,6946,,,,,,5763,,,,,,,,,44198,,,,,,
4/21/2011 12:00:00 AM,24815,24716,24317,,,,,,,82659,81153,,13421,,,,18025,,21870,6797,,,,,,5807,,,,,,,,,44173,,,,,,
4/22/2011 12:00:00 AM,24803,24662,24271,,,,,,,82663,81133,,13147,,,,17806,,21923,6905,,,,,,5772,,,,,,,,,44165,,,,,,
4/25/2011 12:00:00 AM,24949,24846,24374,,,,,,,82610,81089,,13069,,,,17930,,23077,6857,,,,,,5772,,,,,,,,,44064,,,,,,
4/26/2011 12:00:00 AM,24840,24729,24333,,,,,,,82651,81093,,12931,,,,17549,,22922,6864,,,,,,5740,,,,,,,,,44119,,,,,,
4/27/2011 12:00:00 AM,24874,24813,24354,,,,,,,82651,81125,,12963,,,,17582,,21896,7027,,,,,,5870,,,,,,,,,44077,,,,,,
4/28/2011 12:00:00 AM,24865,24762,24308,,,,,,,82671,81133,,12844,,,,17143,,22615,7009,,,,,,5771,,,,,,,,,44094,,,,,,
4/29/2011 12:00:00 AM,24726,24558,24158,,,,,,,82671,81173,,12680,,,,17300,,22021,7304,,,,,,5740,,,,,,,,,44207,,,,,,
5/2/2011 12:00:00 AM,25183,25054,24654,,,,,,,82679,81181,,13041,,,,17291,,22282,7285,,,,,,5888,,,,,,,,,44211,,,,,,
5/3/2011 12:00:00 AM,24827,24783,24295,,,,,,,82683,81209,,13028,,,,17372,,21590,7300,,,,,,5852,,,,,,,,,44194,,,,,,
5/4/2011 12:00:00 AM,24552,24461,24041,,,,,,,82704,81205,,12698,,,,16885,,21635,7218,,,,,,5708,,,,,,,,,44194,,,,,,
5/6/2011 12:00:00 AM,24162,24092,23700,,,,,,,82724,81262,,12583,,,,16642,,21457,7140,,,,,,5605,,,,,,,,,44194,,,,,,
5/9/2011 12:00:00 AM,24027,23973,23495,,,,,,,82737,81250,,12583,,,,16742,,21564,7031,,,,,,5601,,,,,,,,,44236,,,,,,
5/11/2011 12:00:00 AM,24311,24240,23800,,,,,,,82761,81270,,12735,,,,16804,,21728,7125,,,,,,5645,,,,,,,,,44236,,,,,,
5/12/2011 12:00:00 AM,23883,23816,23362,,,,,,,82777,81310,,12771,,,,16832,,21111,6971,,,,,,5565,,,,,,,,,44362,,,,,,
5/13/2011 12:00:00 AM,23845,23710,23291,,,,,,,82802,81374,,12922,,,,17119,,20978,6758,,,,,,5619,,,,,,,,,44286,,,,,,
5/16/2011 12:00:00 AM,23637,23481,23045,,,,,,,82835,81386,,12785,,,,16928,,20681,6601,,,,,,5610,,,,,,,,,44303,,,,,,
5/17/2011 12:00:00 AM,23612,23464,23083,,,,,,,82851,81378,,12661,,,,16661,,21111,6646,,,,,,5592,,,,,,,,,44328,,,,,,
5/18/2011 12:00:00 AM,24010,23867,23466,,,,,,,82814,81386,,12583,,,,16546,,21630,6650,,,,,,5654,,,,,,,,,44320,,,,,,
5/19/2011 12:00:00 AM,23565,23414,22987,,,,,,,82867,81406,,12263,,,,16107,,20974,6553,,,,,,5551,,,,,,,,,44353,,,,,,
5/20/2011 12:00:00 AM,23735,23579,23212,,,,,,,82888,81434,,12359,,,,16064,,21462,6586,,,,,,5592,,,,,,,,,44353,,,,,,
5/23/2011 12:00:00 AM,23176,23006,22624,,,,,,,82908,81454,,12025,,,,15558,,20584,6556,,,,,,5457,,,,,,,,,44399,,,,,,
5/24/2011 12:00:00 AM,23188,23062,22737,,,,,,,82916,81470,,11933,,,,15625,,20743,6616,,,,,,5466,,,,,,,,,44424,,,,,,
5/25/2011 12:00:00 AM,22922,22786,22416,,,,,,,82912,81490,,11796,,,,15286,,21018,6586,,,,,,5426,,,,,,,,,44454,,,,,,
5/26/2011 12:00:00 AM,23629,23439,23049,,,,,,,82941,81478,,12080,,,,15734,,21976,6654,,,,,,5565,,,,,,,,,44462,,,,,,
5/27/2011 12:00:00 AM,23705,23532,23116,,,,,,,82937,81482,,12144,,,,15806,,21870,6627,,,,,,5641,,,,,,,,,44437,,,,,,
5/30/2011 12:00:00 AM,23578,23405,23041,,,,,,,82920,81514,,11814,,,,15329,,22043,6583,,,,,,5592,,,,,,,,,44462,,,,,,
5/31/2011 12:00:00 AM,24184,24050,23645,,,,,,,82982,81530,,11974,,,,15668,,22375,6657,,,,,,5645,,,,,,,,,44466,,,,,,
6/1/2011 12:00:00 AM,24154,24041,23620,,,,,,,82965,81518,,11901,,,,15586,,21830,6781,,,,,,5699,,,,,,,,,44466,,,,,,
6/2/2011 12:00:00 AM,23802,23676,23274,,,,,,,82998,81558,,11594,,,,15166,,21559,6594,,,,,,5636,,,,,,,,,44504,,,,,,
6/3/2011 12:00:00 AM,23798,23681,23291,,,,,,,83010,81591,,11526,,,,15057,,21475,6784,,,,,,5663,,,,,,,,,44504,,,,,,
6/7/2011 12:00:00 AM,23671,23511,23145,,,,,,,83023,81599,,11594,,,,15052,,21102,6781,,,,,,5650,,,,,,,,,44558,,,,,,
6/8/2011 12:00:00 AM,23417,23324,22916,,,,,,,83055,81623,,11512,,,,15262,,20641,6796,,,,,,5596,,,,,,,,,44562,,,,,,
6/9/2011 12:00:00 AM,23265,23159,22774,,,,,,,83072,81635,,11507,,,,15391,,20641,6654,,,,,,5641,,,,,,,,,44608,,,,,,
6/10/2011 12:00:00 AM,22951,22837,22408,,,,,,,83055,81595,,11123,,,,14804,,19524,6504,,,,,,5520,,,,,,,,,44441,,,,,,
6/13/2011 12:00:00 AM,23015,22867,22512,,,,,,,83031,81571,,11072,,,,14570,,20517,6635,,,,,,5542,,,,,,,,,44416,,,,,,
6/14/2011 12:00:00 AM,23354,23227,22849,,,,,,,83039,81575,,11164,,,,14718,,21511,6661,,,,,,5619,,,,,,,,,44441,,,,,,
6/15/2011 12:00:00 AM,23455,23303,22945,,,,,,,83055,81591,,11168,,,,14971,,21577,6665,,,,,,5650,,,,,,,,,44411,,,,,,
6/16/2011 12:00:00 AM,22939,22790,22416,,,,,,,83088,81639,,11004,,,,14727,,21249,6470,,,,,,5538,,,,,,,,,44521,,,,,,
6/17/2011 12:00:00 AM,22735,22595,22254,,,,,,,83092,81651,,10697,,,,14264,,20978,6355,,,,,,5457,,,,,,,,,44488,,,,,,
6/20/2011 12:00:00 AM,22587,22455,22095,,,,,,,83100,81631,,10646,,,,14321,,21280,6373,,,,,,5488,,,,,,,,,44479,,,,,,
6/21/2011 12:00:00 AM,22930,22799,22449,,,,,,,83117,81651,,10889,,,,14598,,21253,6661,,,,,,5511,,,,,,,,,44500,,,,,,
6/22/2011 12:00:00 AM,23129,23045,22666,,,,,,,83129,81671,,10976,,,,14847,,21253,6571,,,,,,5574,,,,,,,,,44517,,,,,,
6/23/2011 12:00:00 AM,22951,22879,22483,,,,,,,83153,81687,,10967,,,,14885,,20845,6523,,,,,,5632,,,,,,,,,44530,,,,,,
6/24/2011 12:00:00 AM,23400,23316,22904,,,,,,,83145,81651,,11255,,,,15295,,21506,6654,,,,,,5690,,,,,,,,,44496,,,,,,
6/27/2011 12:00:00 AM,23121,23023,22629,,,,,,,83121,81635,,11095,,,,15061,,21533,6594,,,,,,5587,,,,,,,,,44500,,,,,,
6/28/2011 12:00:00 AM,23083,22981,22608,,,,,,,83129,81659,,10962,,,,14956,,21568,6642,,,,,,5556,,,,,,,,,44496,,,,,,
6/29/2011 12:00:00 AM,23430,23363,22962,,,,,,,83129,81631,,11004,,,,14890,,22158,6695,,,,,,5605,,,,,,,,,44437,,,,,,
6/30/2011 12:00:00 AM,23498,23430,23008,,,,,,,83145,81627,,10967,,,,14937,,22322,6695,,,,,,5722,,,,,,,,,44420,,,,,,
7/1/2011 12:00:00 AM,23777,23698,23308,,,,,,,83149,81691,,11297,,,,15324,,22464,6706,,,,,,5731,,,,,,,,,44416,,,,,,
7/4/2011 12:00:00 AM,24078,23948,23570,,,,,,,83178,81703,,11462,,,,15658,,22770,6803,,,,,,5776,,,,,,,,,44403,,,,,,
7/5/2011 12:00:00 AM,24226,24143,23770,,,,,,,83182,81675,,11649,,,,15945,,22930,6904,,,,,,5856,,,,,,,,,44407,,,,,,
7/6/2011 12:00:00 AM,24306,24240,23875,,,,,,,83182,81699,,11480,,,,15572,,22894,6938,,,,,,5874,,,,,,,,,44433,,,,,,
7/7/2011 12:00:00 AM,24442,24325,23958,,,,,,,83219,81719,,11411,,,,15419,,23378,6923,,,,,,5883,,,,,,,,,44420,,,,,,
7/8/2011 12:00:00 AM,24404,24329,23908,,,,,,,83202,81695,,11411,,,,15429,,23240,6848,,,,,,5843,,,,,,,,,44411,,,,,,
7/11/2011 12:00:00 AM,24137,24037,23612,,,,,,,83223,81727,,11283,,,,15276,,22801,6814,,,,,,5780,,,,,,,,,44411,,,,,,
7/12/2011 12:00:00 AM,23629,23477,23087,,,,,,,83243,81767,,10990,,,,14885,,22003,6713,,,,,,5695,,,,,,,,,44521,,,,,,
7/13/2011 12:00:00 AM,23747,23638,23212,,,,,,,83247,81791,,10889,,,,14541,,22646,6732,,,,,,5713,,,,,,,,,44572,,,,,,
7/14/2011 12:00:00 AM,23684,23541,23162,,,,,,,83256,81763,,10798,,,,14412,,22668,6713,,,,,,5677,,,,,,,,,44559,,,,,,
7/15/2011 12:00:00 AM,23896,23710,23362,,,,,,,83276,81787,,10921,,,,14560,,22619,6740,,,,,,5708,,,,,,,,,44568,,,,,,
7/18/2011 12:00:00 AM,23595,23464,23070,,,,,,,83280,81823,,10807,,,,14460,,22451,6691,,,,,,5636,,,,,,,,,44648,,,,,,
7/19/2011 12:00:00 AM,23612,23439,23091,,,,,,,83309,81795,,10949,,,,14770,,22500,6721,,,,,,5704,,,,,,,,,44614,,,,,,
7/20/2011 12:00:00 AM,24010,23876,23475,,,,,,,83313,81851,,11265,,,,15057,,22566,6893,,,,,,5811,,,,,,,,,44598,,,,,,
7/21/2011 12:00:00 AM,23870,23710,23354,,,,,,,83345,81871,,11223,,,,14913,,22256,6983,,,,,,5744,,,,,,,,,44543,,,,,,
7/22/2011 12:00:00 AM,24154,24045,23620,,,,,,,83333,81819,,11223,,,,14980,,22792,7065,,,,,,5789,,,,,,,,,44504,,,,,,
7/25/2011 12:00:00 AM,23929,23799,23416,,,,,,,83329,81839,,11072,,,,14847,,22579,6983,,,,,,5704,,,,,,,,,44547,,,,,,
7/26/2011 12:00:00 AM,24082,23977,23579,,,,,,,83313,81811,,11168,,,,14918,,22823,7080,,,,,,5668,,,,,,,,,44479,,,,,,
7/27/2011 12:00:00 AM,24162,24007,23645,,,,,,,83317,81803,,11150,,,,14742,,22974,7113,,,,,,5681,,,,,,,,,44458,,,,,,
7/28/2011 12:00:00 AM,23933,23765,23404,,,,,,,83345,81823,,10999,,,,14637,,22619,6990,,,,,,5641,,,,,,,,,44517,,,,,,
7/29/2011 12:00:00 AM,23641,23536,23137,,,,,,,83358,81835,,10972,,,,14775,,22340,6968,,,,,,5614,,,,,,,,,44500,,,,,,
8/1/2011 12:00:00 AM,24107,23944,23550,,,,,,,83333,81819,,11269,,,,15138,,22495,6960,,,,,,5717,,,,,,,,,44479,,,,,,
8/2/2011 12:00:00 AM,23501,23384,22987,,,,,,,83358,81851,,11017,,,,14780,,21466,6788,,,,,,5596,,,,,,,,,44466,,,,,,
